id,microchip,species,sex,size,potentDangerous,neighborhood
582729180101-FHPF,978101081927285,Felino,Hembra,Pequeño,false,KENNEDY
882729180101-CHGF,978101081927288,Canino,Hembra,Grande,false,KENNEDY
113729180101-CHMF,978101081927311,Canino,Hembra,Mediano,false,KENNEDY
143729180101-CHGT,978101081927341,Canino,Hembra,Grande,true,KENNEDY
083729180101-CHPF,978101081927380,Canino,Hembra,Pequeño,false,KENNEDY
093729180101-CMPF,978101081927390,Canino,Macho,Pequeño,false,KENNEDY
293729180101-CMMIF,978101081927392,Canino,Macho,Miniatura,false,KENNEDY
014729180101-CMMIF,978101081927410,Canino,Macho,Miniatura,false,KENNEDY
214729180101-CHPF,978101081927412,Canino,Hembra,Pequeño,false,KENNEDY
124729180101-CHGF,978101081927421,Canino,Hembra,Grande,false,KENNEDY
524729180101-CHPF,978101081927425,Canino,Hembra,Pequeño,false,KENNEDY
624729180101-FMMF,978101081927426,Felino,Macho,Mediano,false,KENNEDY
334729180101-CHPF,978101081927433,Canino,Hembra,Pequeño,false,KENNEDY
244729180101-CMMF,978101081927442,Canino,Macho,Mediano,false,KENNEDY
054729180101-CMGF,978101081927450,Canino,Macho,Grande,false,KENNEDY
264729180101-FHMF,978101081927462,Felino,Hembra,Mediano,false,KENNEDY
464729180101-CMMIF,978101081927464,Canino,Macho,Miniatura,false,KENNEDY
084729180101-CHMF,978101081927480,Canino,Hembra,Mediano,false,KENNEDY
005729180101-CHPF,978101081927500,Canino,Hembra,Pequeño,false,KENNEDY
515729180101-FHPF,978101081927515,Felino,Hembra,Pequeño,false,KENNEDY
325729180101-FMMIF,978101081927523,Felino,Macho,Miniatura,false,KENNEDY
935729180101-CMPF,978101081927539,Canino,Macho,Pequeño,false,KENNEDY
055729180101-CMMIF,978101081927550,Canino,Macho,Miniatura,false,KENNEDY
555729180101-FHMF,978101081927555,Felino,Hembra,Mediano,false,KENNEDY
565729180101-CMMF,978101081927565,Canino,Macho,Mediano,false,KENNEDY
965729180101-CHMF,978101081927569,Canino,Hembra,Mediano,false,KENNEDY
285729180101-CMMT,978101081927582,Canino,Macho,Mediano,true,KENNEDY
385729180101-CMMF,978101081927583,Canino,Macho,Mediano,false,KENNEDY
895729180101-CMMF,978101081927598,Canino,Macho,Mediano,false,KENNEDY
406729180101-CHGT,978101081927604,Canino,Hembra,Grande,true,KENNEDY
316729180101-CMMIT,978101081927613,Canino,Macho,Miniatura,true,KENNEDY
226729180101-CMPF,978101081927622,Canino,Macho,Pequeño,false,KENNEDY
926729180101-CHPF,978101081927629,Canino,Hembra,Pequeño,false,KENNEDY
236729180101-CMMF,978101081927632,Canino,Macho,Mediano,false,KENNEDY
336729180101-CHPF,978101081927633,Canino,Hembra,Pequeño,false,KENNEDY
736729180101-CHMF,978101081927637,Canino,Hembra,Mediano,false,KENNEDY
966729180101-CMMT,978101081927669,Canino,Macho,Mediano,true,KENNEDY
276729180101-FHPF,978101081927672,Felino,Hembra,Pequeño,false,KENNEDY
876729180101-CMGT,978101081927678,Canino,Macho,Grande,true,KENNEDY
527729180101-CMPF,978101081927725,Canino,Macho,Pequeño,false,KENNEDY
237729180101-CMPF,978101081927732,Canino,Macho,Pequeño,false,KENNEDY
347729180101-FHPF,978101081927743,Felino,Hembra,Pequeño,false,KENNEDY
947729180101-CMPF,978101081927749,Canino,Macho,Pequeño,false,KENNEDY
357729180101-CMPF,978101081927753,Canino,Macho,Pequeño,false,KENNEDY
657729180101-CMMIF,978101081927756,Canino,Macho,Miniatura,false,KENNEDY
367729180101-FMPF,978101081927763,Felino,Macho,Pequeño,false,KENNEDY
177729180101-CHMF,978101081927771,Canino,Hembra,Mediano,false,KENNEDY
577729180101-CHMF,978101081927775,Canino,Hembra,Mediano,false,KENNEDY
797729180101-CHPF,978101081927797,Canino,Hembra,Pequeño,false,KENNEDY
997729180101-CHPF,978101081927799,Canino,Hembra,Pequeño,false,KENNEDY
118729180101-CMPF,978101081927811,Canino,Macho,Pequeño,false,KENNEDY
228729180101-CMPF,978101081927822,Canino,Macho,Pequeño,false,KENNEDY
148729180101-CMMF,978101081927841,Canino,Macho,Mediano,false,KENNEDY
348729180101-CHPF,978101081927843,Canino,Hembra,Pequeño,false,KENNEDY
558729180101-CHMIF,978101081927855,Canino,Hembra,Miniatura,false,KENNEDY
268729180101-CHMF,978101081927862,Canino,Hembra,Mediano,false,KENNEDY
278729180101-CHGF,978101081927872,Canino,Hembra,Grande,false,KENNEDY
288729180101-CMGT,978101081927882,Canino,Macho,Grande,true,KENNEDY
588729180101-CMMF,978101081927885,Canino,Macho,Mediano,false,KENNEDY
509729180101-CMMF,978101081927905,Canino,Macho,Mediano,false,KENNEDY
319729180101-FMPF,978101081927913,Felino,Macho,Pequeño,false,KENNEDY
719729180101-CMPF,978101081927917,Canino,Macho,Pequeño,false,KENNEDY
819729180101-CHGT,978101081927918,Canino,Hembra,Grande,true,KENNEDY
729729180101-CMMIF,978101081927927,Canino,Macho,Miniatura,false,KENNEDY
859729180101-CHMIT,978101081927958,Canino,Hembra,Miniatura,true,KENNEDY
471829180101-FHMF,978101081928174,Felino,Hembra,Mediano,false,KENNEDY
967829180101-FHMF,978101081928769,Felino,Hembra,Mediano,false,KENNEDY
082204200001-CMMF,981100002402280,Canino,Macho,Mediano,false,KENNEDY
623704200001-FHPF,981100002407326,Felino,Hembra,Pequeño,false,KENNEDY
484614200001-CHMF,981100002416484,Canino,Hembra,Mediano,false,KENNEDY
389431100100-CHGF,991001001134983,Canino,Hembra,Grande,false,KENNEDY
000531100100-CMMT,991001001135000,Canino,Macho,Mediano,true,KENNEDY
640531100100-CMPF,991001001135046,Canino,Macho,Pequeño,false,KENNEDY
740531100100-CHGF,991001001135047,Canino,Hembra,Grande,false,KENNEDY
840531100100-FMMF,991001001135048,Felino,Macho,Mediano,false,KENNEDY
940531100100-CMPF,991001001135049,Canino,Macho,Pequeño,false,KENNEDY
350531100100-CHPF,991001001135053,Canino,Hembra,Pequeño,false,KENNEDY
750531100100-CHPF,991001001135057,Canino,Hembra,Pequeño,false,KENNEDY
160531100100-CHMF,991001001135061,Canino,Hembra,Mediano,false,KENNEDY
460531100100-CMPF,991001001135064,Canino,Macho,Pequeño,false,KENNEDY
760531100100-FHPF,991001001135067,Felino,Hembra,Pequeño,false,KENNEDY
480531100100-CHGF,991001001135084,Canino,Hembra,Grande,false,KENNEDY
990531100100-CMMIF,991001001135099,Canino,Macho,Miniatura,false,KENNEDY
401531100100-CMPF,991001001135104,Canino,Macho,Pequeño,false,KENNEDY
821531100100-CMPF,991001001135128,Canino,Macho,Pequeño,false,KENNEDY
831531100100-FMPF,991001001135138,Felino,Macho,Pequeño,false,KENNEDY
241531100100-CHGF,991001001135142,Canino,Hembra,Grande,false,KENNEDY
051531100100-FHPF,991001001135150,Felino,Hembra,Pequeño,false,KENNEDY
061531100100-CHPF,991001001135160,Canino,Hembra,Pequeño,false,KENNEDY
202531100100-CHMIF,991001001135202,Canino,Hembra,Miniatura,false,KENNEDY
112531100100-CHMF,991001001135211,Canino,Hembra,Mediano,false,KENNEDY
312531100100-CMPF,991001001135213,Canino,Macho,Pequeño,false,KENNEDY
512531100100-CHMF,991001001135215,Canino,Hembra,Mediano,false,KENNEDY
022531100100-CHMF,991001001135220,Canino,Hembra,Mediano,false,KENNEDY
732531100100-CMGF,991001001135237,Canino,Macho,Grande,false,KENNEDY
242531100100-CHMF,991001001135242,Canino,Hembra,Mediano,false,KENNEDY
342531100100-FHPF,991001001135243,Felino,Hembra,Pequeño,false,KENNEDY
252531100100-CMMF,991001001135252,Canino,Macho,Mediano,false,KENNEDY
652531100100-CMMF,991001001135256,Canino,Macho,Mediano,false,KENNEDY
862531100100-FMMF,991001001135268,Felino,Macho,Mediano,false,KENNEDY
962531100100-CMPF,991001001135269,Canino,Macho,Pequeño,false,KENNEDY
182531100100-CHMIF,991001001135281,Canino,Hembra,Miniatura,false,KENNEDY
282531100100-FHMF,991001001135282,Felino,Hembra,Mediano,false,KENNEDY
582531100100-CMMF,991001001135285,Canino,Macho,Mediano,false,KENNEDY
103531100100-CMGT,991001001135301,Canino,Macho,Grande,true,KENNEDY
503531100100-CHPF,991001001135305,Canino,Hembra,Pequeño,false,KENNEDY
023531100100-CMMIF,991001001135320,Canino,Macho,Miniatura,false,KENNEDY
833531100100-CHMF,991001001135338,Canino,Hembra,Mediano,false,KENNEDY
643531100100-CHMIF,991001001135346,Canino,Hembra,Miniatura,false,KENNEDY
153531100100-CMGF,991001001135351,Canino,Macho,Grande,false,KENNEDY
653531100100-CHPF,991001001135356,Canino,Hembra,Pequeño,false,KENNEDY
753531100100-CMMT,991001001135357,Canino,Macho,Mediano,true,KENNEDY
363531100100-CMMF,991001001135363,Canino,Macho,Mediano,false,KENNEDY
563531100100-CMMIF,991001001135365,Canino,Macho,Miniatura,false,KENNEDY
173531100100-CMMF,991001001135371,Canino,Macho,Mediano,false,KENNEDY
573531100100-CHPF,991001001135375,Canino,Hembra,Pequeño,false,KENNEDY
973531100100-CHGF,991001001135379,Canino,Hembra,Grande,false,KENNEDY
683531100100-CHMF,991001001135386,Canino,Hembra,Mediano,false,KENNEDY
793531100100-CHMF,991001001135397,Canino,Hembra,Mediano,false,KENNEDY
568531100100-CMMF,991001001135865,Canino,Macho,Mediano,false,KENNEDY
224332100100-FHMF,991001001233422,Felino,Hembra,Mediano,false,KENNEDY
524332100100-CMMF,991001001233425,Canino,Macho,Mediano,false,KENNEDY
824332100100-CMMF,991001001233428,Canino,Macho,Mediano,false,KENNEDY
787400000111-FMMF,999111000004787,Felino,Macho,Mediano,false,KENNEDY
197400000111-FMMF,999111000004791,Felino,Macho,Mediano,false,KENNEDY
008400000111-FHMF,999111000004800,Felino,Hembra,Mediano,false,KENNEDY
896695000520-CMGT,90025000596698,Canino,Macho,Grande,true,FONTIBON
351750101006-CHGF,96600101057153,Canino,Hembra,Grande,false,FONTIBON
610850101006-CMMT,96600101058016,Canino,Macho,Mediano,true,FONTIBON
387592000311-CMMIF,900113000295783,Canino,Macho,Miniatura,false,FONTIBON
687592000311-CMMF,900113000295786,Canino,Macho,Mediano,false,FONTIBON
097592000311-CMGF,900113000295790,Canino,Macho,Grande,false,FONTIBON
329592000311-CHMF,900113000295923,Canino,Hembra,Mediano,false,FONTIBON
259592000311-CMGF,900113000295952,Canino,Macho,Grande,false,FONTIBON
659592000311-CMMF,900113000295956,Canino,Macho,Mediano,false,FONTIBON
449593000311-CHGF,900113000395944,Canino,Hembra,Grande,false,FONTIBON
159223000461-CMPF,900164000322951,Canino,Macho,Pequeño,false,FONTIBON
606506000461-CHPF,900164000605606,Canino,Hembra,Pequeño,false,FONTIBON
903017000461-CHMF,900164000710309,Canino,Hembra,Mediano,false,FONTIBON
349912100461-CMGF,900164001219943,Canino,Macho,Grande,false,FONTIBON
310962000052-CHGF,900250000269013,Canino,Hembra,Grande,false,FONTIBON
408072000052-CHMF,900250000270804,Canino,Hembra,Mediano,false,FONTIBON
579084000052-CHMF,900250000480975,Canino,Hembra,Mediano,false,FONTIBON
289084000052-CHMF,900250000480982,Canino,Hembra,Mediano,false,FONTIBON
689084000052-CHGF,900250000480986,Canino,Hembra,Grande,false,FONTIBON
500184000052-CMMIF,900250000481005,Canino,Macho,Miniatura,false,FONTIBON
310184000052-CMMIF,900250000481013,Canino,Macho,Miniatura,false,FONTIBON
020184000052-CHGF,900250000481020,Canino,Hembra,Grande,false,FONTIBON
980184000052-CHMIF,900250000481089,Canino,Hembra,Miniatura,false,FONTIBON
490184000052-CMMF,900250000481094,Canino,Macho,Mediano,false,FONTIBON
690184000052-CMPT,900250000481096,Canino,Macho,Pequeño,true,FONTIBON
001184000052-CMPF,900250000481100,Canino,Macho,Pequeño,false,FONTIBON
201184000052-CMPF,900250000481102,Canino,Macho,Pequeño,false,FONTIBON
501184000052-CHMT,900250000481105,Canino,Hembra,Mediano,true,FONTIBON
701184000052-CMPF,900250000481107,Canino,Macho,Pequeño,false,FONTIBON
801184000052-CMPF,900250000481108,Canino,Macho,Pequeño,false,FONTIBON
311184000052-CMGF,900250000481113,Canino,Macho,Grande,false,FONTIBON
411184000052-FHMF,900250000481114,Felino,Hembra,Mediano,false,FONTIBON
221184000052-CHMIF,900250000481122,Canino,Hembra,Miniatura,false,FONTIBON
521184000052-FMMIF,900250000481125,Felino,Macho,Miniatura,false,FONTIBON
058184000052-CMGT,900250000481850,Canino,Macho,Grande,true,FONTIBON
911284000052-FHMF,900250000482119,Felino,Hembra,Mediano,false,FONTIBON
921284000052-CMMIF,900250000482129,Canino,Macho,Miniatura,false,FONTIBON
341284000052-CMGF,900250000482143,Canino,Macho,Grande,false,FONTIBON
051284000052-CMMF,900250000482150,Canino,Macho,Mediano,false,FONTIBON
151284000052-CHGF,900250000482151,Canino,Hembra,Grande,false,FONTIBON
532284000052-CMMIF,900250000482235,Canino,Macho,Miniatura,false,FONTIBON
632284000052-CHMIF,900250000482236,Canino,Hembra,Miniatura,false,FONTIBON
662284000052-CMPF,900250000482266,Canino,Macho,Pequeño,false,FONTIBON
724284000052-CHMIF,900250000482427,Canino,Hembra,Miniatura,false,FONTIBON
334284000052-CMMIF,900250000482433,Canino,Macho,Miniatura,false,FONTIBON
184284000052-CMGF,900250000482481,Canino,Macho,Grande,false,FONTIBON
696284000052-CHMF,900250000482696,Canino,Hembra,Mediano,false,FONTIBON
757284000052-CHMF,900250000482757,Canino,Hembra,Mediano,false,FONTIBON
838284000052-CMMIF,900250000482838,Canino,Macho,Miniatura,false,FONTIBON
086695000052-CMMF,900250000596680,Canino,Macho,Mediano,false,FONTIBON
686695000052-CMGF,900250000596686,Canino,Macho,Grande,false,FONTIBON
886695000052-CMGF,900250000596688,Canino,Macho,Grande,false,FONTIBON
196695000052-CMGF,900250000596691,Canino,Macho,Grande,false,FONTIBON
296695000052-CMPF,900250000596692,Canino,Macho,Pequeño,false,FONTIBON
596695000052-CMGF,900250000596695,Canino,Macho,Grande,false,FONTIBON
796695000052-CMPF,900250000596697,Canino,Macho,Pequeño,false,FONTIBON
499695000052-FMGF,900250000596994,Felino,Macho,Grande,false,FONTIBON
061795000052-CMGF,900250000597160,Canino,Macho,Grande,false,FONTIBON
161795000052-CHMF,900250000597161,Canino,Hembra,Mediano,false,FONTIBON
261795000052-CHMF,900250000597162,Canino,Hembra,Mediano,false,FONTIBON
361795000052-CMGT,900250000597163,Canino,Macho,Grande,true,FONTIBON
461795000052-CMGF,900250000597164,Canino,Macho,Grande,false,FONTIBON
561795000052-CHPF,900250000597165,Canino,Hembra,Pequeño,false,FONTIBON
761795000052-CHGT,900250000597167,Canino,Hembra,Grande,true,FONTIBON
861795000052-CHMT,900250000597168,Canino,Hembra,Mediano,true,FONTIBON
271795000052-CMGF,900250000597172,Canino,Macho,Grande,false,FONTIBON
671795000052-CMGF,900250000597176,Canino,Macho,Grande,false,FONTIBON
771795000052-CHGF,900250000597177,Canino,Hembra,Grande,false,FONTIBON
042795000052-CMGF,900250000597240,Canino,Macho,Grande,false,FONTIBON
142795000052-CHPF,900250000597241,Canino,Hembra,Pequeño,false,FONTIBON
242795000052-CHPF,900250000597242,Canino,Hembra,Pequeño,false,FONTIBON
342795000052-CMMF,900250000597243,Canino,Macho,Mediano,false,FONTIBON
442795000052-CMGF,900250000597244,Canino,Macho,Grande,false,FONTIBON
542795000052-CHPF,900250000597245,Canino,Hembra,Pequeño,false,FONTIBON
642795000052-CHMF,900250000597246,Canino,Hembra,Mediano,false,FONTIBON
842795000052-CMGT,900250000597248,Canino,Macho,Grande,true,FONTIBON
052795000052-CMPF,900250000597250,Canino,Macho,Pequeño,false,FONTIBON
152795000052-FMPF,900250000597251,Felino,Macho,Pequeño,false,FONTIBON
252795000052-CMGT,900250000597252,Canino,Macho,Grande,true,FONTIBON
352795000052-CMMT,900250000597253,Canino,Macho,Mediano,true,FONTIBON
452795000052-CMGF,900250000597254,Canino,Macho,Grande,false,FONTIBON
552795000052-CHPF,900250000597255,Canino,Hembra,Pequeño,false,FONTIBON
652795000052-CHMF,900250000597256,Canino,Hembra,Mediano,false,FONTIBON
852795000052-CMMF,900250000597258,Canino,Macho,Mediano,false,FONTIBON
952795000052-CHMF,900250000597259,Canino,Hembra,Mediano,false,FONTIBON
103795000052-CHGF,900250000597301,Canino,Hembra,Grande,false,FONTIBON
303795000052-CMGT,900250000597303,Canino,Macho,Grande,true,FONTIBON
403795000052-CHMF,900250000597304,Canino,Hembra,Mediano,false,FONTIBON
703795000052-CMGF,900250000597307,Canino,Macho,Grande,false,FONTIBON
113795000052-CMGF,900250000597311,Canino,Macho,Grande,false,FONTIBON
613795000052-CMPT,900250000597316,Canino,Macho,Pequeño,true,FONTIBON
065795000052-CMGF,900250000597560,Canino,Macho,Grande,false,FONTIBON
165795000052-CHGT,900250000597561,Canino,Hembra,Grande,true,FONTIBON
365795000052-CHMF,900250000597563,Canino,Hembra,Mediano,false,FONTIBON
465795000052-CMMT,900250000597564,Canino,Macho,Mediano,true,FONTIBON
565795000052-CMMF,900250000597565,Canino,Macho,Mediano,false,FONTIBON
665795000052-CHGF,900250000597566,Canino,Hembra,Grande,false,FONTIBON
765795000052-CMGF,900250000597567,Canino,Macho,Grande,false,FONTIBON
865795000052-CHMT,900250000597568,Canino,Hembra,Mediano,true,FONTIBON
965795000052-CHMT,900250000597569,Canino,Hembra,Mediano,true,FONTIBON
075795000052-CHMT,900250000597570,Canino,Hembra,Mediano,true,FONTIBON
175795000052-CHGF,900250000597571,Canino,Hembra,Grande,false,FONTIBON
275795000052-CMGT,900250000597572,Canino,Macho,Grande,true,FONTIBON
375795000052-CHPF,900250000597573,Canino,Hembra,Pequeño,false,FONTIBON
475795000052-CMMIF,900250000597574,Canino,Macho,Miniatura,false,FONTIBON
575795000052-CMMT,900250000597575,Canino,Macho,Mediano,true,FONTIBON
675795000052-CHMT,900250000597576,Canino,Hembra,Mediano,true,FONTIBON
775795000052-CMGF,900250000597577,Canino,Macho,Grande,false,FONTIBON
875795000052-CHGF,900250000597578,Canino,Hembra,Grande,false,FONTIBON
975795000052-CMPF,900250000597579,Canino,Macho,Pequeño,false,FONTIBON
466795000052-CMPF,900250000597664,Canino,Macho,Pequeño,false,FONTIBON
086795000052-CMPF,900250000597680,Canino,Macho,Pequeño,false,FONTIBON
486795000052-CMMT,900250000597684,Canino,Macho,Mediano,true,FONTIBON
196795000052-CHPF,900250000597691,Canino,Hembra,Pequeño,false,FONTIBON
496795000052-CMPF,900250000597694,Canino,Macho,Pequeño,false,FONTIBON
896795000052-CMPF,900250000597698,Canino,Macho,Pequeño,false,FONTIBON
827795000052-CMMF,900250000597728,Canino,Macho,Mediano,false,FONTIBON
263895000052-FMPF,900250000598362,Felino,Macho,Pequeño,false,FONTIBON
189895000052-CMMF,900250000598981,Canino,Macho,Mediano,false,FONTIBON
791806000052-CHMIF,900250000608197,Canino,Hembra,Miniatura,false,FONTIBON
371886000052-CMMIF,900250000688173,Canino,Macho,Miniatura,false,FONTIBON
269353000000-CHMF,941000000353962,Canino,Hembra,Mediano,false,FONTIBON
741683000000-CHMF,941000000386147,Canino,Hembra,Mediano,false,FONTIBON
471604000000-CHMF,941000000406174,Canino,Hembra,Mediano,false,FONTIBON
761704000000-CMMF,941000000407167,Canino,Macho,Mediano,false,FONTIBON
426514000000-CMMF,941000000415624,Canino,Macho,Mediano,false,FONTIBON
552287210000-CHMF,941000012782255,Canino,Hembra,Mediano,false,FONTIBON
476875410000-FMMF,941000014578674,Felino,Macho,Mediano,false,FONTIBON
676875410000-FMMF,941000014578676,Felino,Macho,Mediano,false,FONTIBON
137875410000-CMMF,941000014578731,Canino,Macho,Mediano,false,FONTIBON
808875410000-FMMF,941000014578808,Felino,Macho,Mediano,false,FONTIBON
417095410000-CMPF,941000014590714,Canino,Macho,Pequeño,false,FONTIBON
376047910000-CMMF,941000019740673,Canino,Macho,Mediano,false,FONTIBON
186047910000-CMMF,941000019740681,Canino,Macho,Mediano,false,FONTIBON
916147910000-FHMF,941000019741619,Felino,Hembra,Mediano,false,FONTIBON
377202120000-CMMF,941000021202773,Canino,Macho,Mediano,false,FONTIBON
587202120000-CMPF,941000021202785,Canino,Macho,Pequeño,false,FONTIBON
097202120000-CHMGF,941000021202790,Canino,Hembra,MuyGrande,false,FONTIBON
408202120000-CMMIF,941000021202804,Canino,Macho,Miniatura,false,FONTIBON
138202120000-CHMF,941000021202831,Canino,Hembra,Mediano,false,FONTIBON
648202120000-FHMF,941000021202846,Felino,Hembra,Mediano,false,FONTIBON
498202120000-CHPF,941000021202894,Canino,Hembra,Pequeño,false,FONTIBON
798202120000-CHMT,941000021202897,Canino,Hembra,Mediano,true,FONTIBON
039202120000-CHMF,941000021202930,Canino,Hembra,Mediano,false,FONTIBON
739202120000-CMMF,941000021202937,Canino,Macho,Mediano,false,FONTIBON
779202120000-CHMF,941000021202977,Canino,Hembra,Mediano,false,FONTIBON
599202120000-CMGF,941000021202995,Canino,Macho,Grande,false,FONTIBON
210302120000-CHMF,941000021203012,Canino,Hembra,Mediano,false,FONTIBON
930302120000-CMMIF,941000021203039,Canino,Macho,Miniatura,false,FONTIBON
240302120000-CHMF,941000021203042,Canino,Hembra,Mediano,false,FONTIBON
840302120000-FHMIF,941000021203048,Felino,Hembra,Miniatura,false,FONTIBON
480302120000-CMMIF,941000021203084,Canino,Macho,Miniatura,false,FONTIBON
871302120000-CMMF,941000021203178,Canino,Macho,Mediano,false,FONTIBON
781302120000-CMMF,941000021203187,Canino,Macho,Mediano,false,FONTIBON
832302120000-CHMF,941000021203238,Canino,Hembra,Mediano,false,FONTIBON
472302120000-CHMIF,941000021203274,Canino,Hembra,Miniatura,false,FONTIBON
813302120000-FMMF,941000021203318,Felino,Macho,Mediano,false,FONTIBON
323302120000-CMMIF,941000021203323,Canino,Macho,Miniatura,false,FONTIBON
333302120000-FHMF,941000021203333,Felino,Hembra,Mediano,false,FONTIBON
743302120000-CHMIF,941000021203347,Canino,Hembra,Miniatura,false,FONTIBON
844302120000-CHMF,941000021203448,Canino,Hembra,Mediano,false,FONTIBON
484302120000-CHMF,941000021203484,Canino,Hembra,Mediano,false,FONTIBON
185302120000-CHPF,941000021203581,Canino,Hembra,Pequeño,false,FONTIBON
285302120000-CMMIF,941000021203582,Canino,Macho,Miniatura,false,FONTIBON
856302120000-CMMF,941000021203658,Canino,Macho,Mediano,false,FONTIBON
366302120000-CMMIF,941000021203663,Canino,Macho,Miniatura,false,FONTIBON
666302120000-CHMIF,941000021203666,Canino,Hembra,Miniatura,false,FONTIBON
407302120000-FMPF,941000021203704,Felino,Macho,Pequeño,false,FONTIBON
408302120000-CMMIF,941000021203804,Canino,Macho,Miniatura,false,FONTIBON
708302120000-CMMIF,941000021203807,Canino,Macho,Miniatura,false,FONTIBON
064073120000-CMMF,941000021370460,Canino,Macho,Mediano,false,FONTIBON
464073120000-CMMF,941000021370464,Canino,Macho,Mediano,false,FONTIBON
874073120000-CHMF,941000021370478,Canino,Hembra,Mediano,false,FONTIBON
645073120000-CMGF,941000021370546,Canino,Macho,Grande,false,FONTIBON
455073120000-FHPF,941000021370554,Felino,Hembra,Pequeño,false,FONTIBON
065073120000-CMMF,941000021370560,Canino,Macho,Mediano,false,FONTIBON
365073120000-CHMF,941000021370563,Canino,Hembra,Mediano,false,FONTIBON
275073120000-CMMF,941000021370572,Canino,Macho,Mediano,false,FONTIBON
706073120000-CMMF,941000021370607,Canino,Macho,Mediano,false,FONTIBON
036073120000-CMMF,941000021370630,Canino,Macho,Mediano,false,FONTIBON
807073120000-CHPF,941000021370708,Canino,Hembra,Pequeño,false,FONTIBON
327073120000-CHMF,941000021370723,Canino,Hembra,Mediano,false,FONTIBON
487073120000-CMMIF,941000021370784,Canino,Macho,Miniatura,false,FONTIBON
687073120000-CMMGF,941000021370786,Canino,Macho,MuyGrande,false,FONTIBON
787073120000-CHMF,941000021370787,Canino,Hembra,Mediano,false,FONTIBON
308073120000-CMMF,941000021370803,Canino,Macho,Mediano,false,FONTIBON
928073120000-CHMF,941000021370829,Canino,Hembra,Mediano,false,FONTIBON
358073120000-CMPF,941000021370853,Canino,Macho,Pequeño,false,FONTIBON
698073120000-CMGF,941000021370896,Canino,Macho,Grande,false,FONTIBON
801173120000-CMPF,941000021371108,Canino,Macho,Pequeño,false,FONTIBON
951173120000-CHMIF,941000021371159,Canino,Hembra,Miniatura,false,FONTIBON
749865120000-CHMF,941000021568947,Canino,Hembra,Mediano,false,FONTIBON
250120000710-CMMF,956017000021052,Canino,Macho,Mediano,false,FONTIBON
941100101000-CHMF,966000101001149,Canino,Hembra,Mediano,false,FONTIBON
163100101000-CMPF,966000101001361,Canino,Macho,Pequeño,false,FONTIBON
945100101000-FHPF,966000101001549,Felino,Hembra,Pequeño,false,FONTIBON
326100101000-CHPF,966000101001623,Canino,Hembra,Pequeño,false,FONTIBON
666100101000-CHGF,966000101001666,Canino,Hembra,Grande,false,FONTIBON
557100101000-CHGT,966000101001755,Canino,Hembra,Grande,true,FONTIBON
308100101000-FHMF,966000101001803,Felino,Hembra,Mediano,false,FONTIBON
250200101000-CHGT,966000101002052,Canino,Hembra,Grande,true,FONTIBON
722200101000-CMMF,966000101002227,Canino,Macho,Mediano,false,FONTIBON
982200101000-CHMF,966000101002289,Canino,Hembra,Mediano,false,FONTIBON
413200101000-CHGF,966000101002314,Canino,Hembra,Grande,false,FONTIBON
584200101000-CMMIF,966000101002485,Canino,Macho,Miniatura,false,FONTIBON
127200101000-FHMF,966000101002721,Felino,Hembra,Mediano,false,FONTIBON
901300101000-CMPF,966000101003109,Canino,Macho,Pequeño,false,FONTIBON
411300101000-CHPF,966000101003114,Canino,Hembra,Pequeño,false,FONTIBON
821300101000-CMGT,966000101003128,Canino,Macho,Grande,true,FONTIBON
251300101000-CHPF,966000101003152,Canino,Hembra,Pequeño,false,FONTIBON
532300101000-CMPF,966000101003235,Canino,Macho,Pequeño,false,FONTIBON
762300101000-CMGF,966000101003267,Canino,Macho,Grande,false,FONTIBON
503300101000-CMGF,966000101003305,Canino,Macho,Grande,false,FONTIBON
345300101000-CMPF,966000101003543,Canino,Macho,Pequeño,false,FONTIBON
526300101000-CHPF,966000101003625,Canino,Hembra,Pequeño,false,FONTIBON
146300101000-CHMF,966000101003641,Canino,Hembra,Mediano,false,FONTIBON
466300101000-CMGF,966000101003664,Canino,Macho,Grande,false,FONTIBON
827300101000-CMGF,966000101003728,Canino,Macho,Grande,false,FONTIBON
087300101000-CHMF,966000101003780,Canino,Hembra,Mediano,false,FONTIBON
198300101000-FHPF,966000101003891,Felino,Hembra,Pequeño,false,FONTIBON
149300101000-FHPF,966000101003941,Felino,Hembra,Pequeño,false,FONTIBON
122600101000-CMPF,966000101006221,Canino,Macho,Pequeño,false,FONTIBON
013600101000-CMMF,966000101006310,Canino,Macho,Mediano,false,FONTIBON
453600101000-CMGF,966000101006354,Canino,Macho,Grande,false,FONTIBON
853600101000-FHGF,966000101006358,Felino,Hembra,Grande,false,FONTIBON
126600101000-CHMF,966000101006621,Canino,Hembra,Mediano,false,FONTIBON
966600101000-CMPF,966000101006669,Canino,Macho,Pequeño,false,FONTIBON
337600101000-CHPF,966000101006733,Canino,Hembra,Pequeño,false,FONTIBON
589600101000-CMGF,966000101006985,Canino,Macho,Grande,false,FONTIBON
639010101000-CMGT,966000101010936,Canino,Macho,Grande,true,FONTIBON
931110101000-CMMIF,966000101011139,Canino,Macho,Miniatura,false,FONTIBON
136110101000-CHMF,966000101011631,Canino,Hembra,Mediano,false,FONTIBON
746110101000-FHMF,966000101011647,Felino,Hembra,Mediano,false,FONTIBON
787110101000-CMGF,966000101011787,Canino,Macho,Grande,false,FONTIBON
