id,microchip,species,sex,size,potentDangerous,neighborhood
2157950-CMGF,900250000597512,CANINO,MACHO,GRANDE,false,A. NARINO
2158401-FHMT,978101081048512,FELINO,HEMBRA,MEDIANO,true,BOSA
2158611-CHMF,966000101168512,CANINO,HEMBRA,MEDIANO,false,BOSA
2158950-CHGF,900250000598512,CANINO,HEMBRA,GRANDE,false,USME
2159191-CMPF,978101081919512,CANINO,MACHO,PEQUEÑO,false,B. UNIDOS
2159311-FMPF,966000101139512,FELINO,MACHO,PEQUEÑO,false,BOSA
2159620-CHGF,900250000269512,CANINO,HEMBRA,GRANDE,false,USAQUEN
2160291-CHMF,978101081920612,CANINO,HEMBRA,MEDIANO,false,KENNEDY
2160511-CMMIF,978101081150612,CANINO,MACHO,MINIATURA,false,USAQUEN
2160731-CMMF,941000021370612,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2160901-FMMF,966000101090612,FELINO,MACHO,MEDIANO,false,BOSA
2161291-CHMF,978101081921612,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
2161840-CMMGF,900250000481612,CANINO,MACHO,MUY GRANDE,false,R. URIBE
2162001-FHMGF,966000101002612,FELINO,HEMBRA,MUY GRANDE,false,B. UNIDOS
2162840-CHMF,900250000482612,CANINO,HEMBRA,MEDIANO,false,KENNEDY
2163001-CMGF,966000101003612,CANINO,MACHO,GRANDE,false,SAN CRISTOBAL
2163021-CHPF,941000021203612,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2163311-CHMF,966000101133612,CANINO,HEMBRA,MEDIANO,false,USAQUEN
2164291-CHPF,978101081924612,CANINO,HEMBRA,PEQUEÑO,false,B. UNIDOS
2166291-CMMF,978101081926612,CANINO,MACHO,MEDIANO,false,TEUSAQUILLO
2166950-FMMF,900250000596612,FELINO,MACHO,MEDIANO,false,A. NARINO
2167291-CHGT,978101081927612,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
2167311-CHPF,966000101137612,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
2167431-CHMF,978101081347612,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2167950-CMPF,900250000597612,CANINO,MACHO,PEQUEÑO,false,USME
2168311-CHMF,966000101138612,CANINO,HEMBRA,MEDIANO,false,R. URIBE
2168754-CHGF,941000014578612,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
2168950-CMGF,900250000598612,CANINO,MACHO,GRANDE,false,A. NARINO
2169000-CMPF,900113000009612,CANINO,MACHO,PEQUEÑO,false,USAQUEN
2169001-FHMF,966000101009612,FELINO,HEMBRA,MEDIANO,false,KENNEDY
2169121-CHPF,900164001219612,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
2169191-CHPF,978101081919612,CANINO,HEMBRA,PEQUEÑO,false,BOSA
2169311-CHMIF,966000101139612,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
2170954-CHMF,941000014590712,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
2171511-FMMIF,978101081151712,FELINO,MACHO,MINIATURA,false,P. ARANDA
2172101-CMMIF,966000101012712,CANINO,MACHO,MINIATURA,false,ENGATIVA
2172840-CHMF,900250000482712,CANINO,HEMBRA,MEDIANO,false,BOSA
2173001-CMMF,966000101003712,CANINO,MACHO,MEDIANO,false,SAN CRISTOBAL
2173291-CHGF,978101081923712,CANINO,HEMBRA,GRANDE,false,ENGATIVA
2174421-FHMF,978101081244712,FELINO,HEMBRA,MEDIANO,false,KENNEDY
2174701-FHMF,978101081074712,FELINO,HEMBRA,MEDIANO,false,USAQUEN
2175001-FMGF,966000101005712,FELINO,MACHO,GRANDE,false,BOSA
2176950-CMMT,900250000596712,CANINO,MACHO,MEDIANO,true,TUNJUELITO
2177291-FHMF,978101081927712,FELINO,HEMBRA,MEDIANO,false,SUBA
2178291-CHPF,978101081928712,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2178401-FMPF,978101081048712,FELINO,MACHO,PEQUEÑO,false,P. ARANDA
2178950-CMGF,900250000598712,CANINO,MACHO,GRANDE,false,SUBA
2180291-CHGF,978101081920812,CANINO,HEMBRA,GRANDE,false,R. URIBE
2181001-FHMF,966000101001812,FELINO,HEMBRA,MEDIANO,false,KENNEDY
2181511-CHGF,978101081151812,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
2182501-FHMF,978101081052812,FELINO,HEMBRA,MEDIANO,false,SUBA
2182511-CMGF,978101081152812,CANINO,MACHO,GRANDE,false,USME
2182840-CMMIF,900250000482812,CANINO,MACHO,MINIATURA,false,ENGATIVA
2183001-FMGF,966000101003812,FELINO,MACHO,GRANDE,false,ENGATIVA
2183021-CHPF,941000021203812,CANINO,HEMBRA,PEQUEÑO,false,B. UNIDOS
2183601-CMGF,966000101063812,CANINO,MACHO,GRANDE,false,TEUSAQUILLO
2184001-CHGF,966000101004812,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
2184511-CHMF,978101081154812,CANINO,HEMBRA,MEDIANO,false,USAQUEN
2186001-FMMF,966000101006812,FELINO,MACHO,MEDIANO,false,BOSA
2186950-FHPF,900250000596812,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2187431-FMMF,978101081347812,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
2187950-CHGF,900250000597812,CANINO,HEMBRA,GRANDE,false,TUNJUELITO
2188221-CMMF,978101081228812,CANINO,MACHO,MEDIANO,false,USME
2188291-FMMIF,978101081928812,FELINO,MACHO,MINIATURA,false,A. NARINO
2188311-CMGF,966000101138812,CANINO,MACHO,GRANDE,false,B. UNIDOS
2189411-CMMF,978101081149812,CANINO,MACHO,MEDIANO,false,ENGATIVA
2189950-CHMF,900250000599812,CANINO,HEMBRA,MEDIANO,false,KENNEDY
2190291-CMPF,978101081920912,CANINO,MACHO,PEQUEÑO,false,SUBA
2190954-CMMF,941000014590912,CANINO,MACHO,MEDIANO,false,BOSA
2191911-CHMIF,978101081191912,CANINO,HEMBRA,MINIATURA,false,R. URIBE
2192021-FMGF,941000021202912,FELINO,MACHO,GRANDE,false,ENGATIVA
2192840-CHPF,900250000482912,CANINO,HEMBRA,PEQUEÑO,false,USME
2193601-CMPF,966000101063912,CANINO,MACHO,PEQUEÑO,false,FONTIBON
2194291-CMMIF,978101081924912,CANINO,MACHO,MINIATURA,false,KENNEDY
2195100-CHMF,956017000015912,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
2195311-CMPF,966000101135912,CANINO,MACHO,PEQUEÑO,false,KENNEDY
2195971-CHPF,978101081795912,CANINO,HEMBRA,PEQUEÑO,false,USME
2196291-CMGF,978101081926912,CANINO,MACHO,GRANDE,false,FONTIBON
2196950-CMGT,900250000596912,CANINO,MACHO,GRANDE,true,KENNEDY
2197191-CMMIF,978101081917912,CANINO,MACHO,MINIATURA,false,P. ARANDA
2197291-FHPF,978101081927912,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2197401-CHPF,978101081047912,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2197950-CHMF,900250000597912,CANINO,HEMBRA,MEDIANO,false,BOSA
2198311-CHMT,966000101138912,CANINO,HEMBRA,MEDIANO,true,USME
2198880-FHPF,991001000888912,FELINO,HEMBRA,PEQUEÑO,false,USAQUEN
2199950-FMPF,900250000599912,FELINO,MACHO,PEQUEÑO,false,USME
2200121-FHMF,978101081210022,FELINO,HEMBRA,MEDIANO,false,CHAPINERO
2200291-CHGF,978101081920022,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
2200411-CMPF,966000101140022,CANINO,MACHO,PEQUEÑO,false,BOSA
2202081-CMGF,978101081802022,CANINO,MACHO,GRANDE,false,P. ARANDA
2203021-FMMF,941000021203022,FELINO,MACHO,MEDIANO,false,ENGATIVA
2204291-CHGF,978101081924022,CANINO,HEMBRA,GRANDE,false,FONTIBON
2207191-CMPF,978101081917022,CANINO,MACHO,PEQUEÑO,false,SAN CRISTOBAL
2207291-FMMF,978101081927022,FELINO,MACHO,MEDIANO,false,SAN CRISTOBAL
2207431-CHMF,978101081347022,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2207501-FMMF,966000101057022,FELINO,MACHO,MEDIANO,false,TUNJUELITO
2207950-CMMIF,900250000597022,CANINO,MACHO,MINIATURA,false,A. NARINO
2208401-CMMIF,978101081048022,CANINO,MACHO,MINIATURA,false,ENGATIVA
2208901-CHPF,966000101098022,CANINO,HEMBRA,PEQUEÑO,false,BOSA
2208950-FMGF,900250000598022,FELINO,MACHO,GRANDE,false,KENNEDY
2209880-FMPF,991001000889022,FELINO,MACHO,PEQUEÑO,false,SUBA
2210101-CMMIF,966000101010122,CANINO,MACHO,MINIATURA,false,KENNEDY
2210291-CMMIF,978101081920122,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
2211731-CHMIF,941000021371122,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
2211840-CHMIF,900250000481122,CANINO,HEMBRA,MINIATURA,false,FONTIBON
2212081-CMPF,978101081802122,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2212501-CMMF,978101081052122,CANINO,MACHO,MEDIANO,false,ENGATIVA
2212511-CHPF,978101081152122,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
2212840-FHGF,900250000482122,FELINO,HEMBRA,GRANDE,false,R. URIBE
2213021-CHGF,941000021203122,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
2213601-FMMF,966000101063122,FELINO,MACHO,MEDIANO,false,TEUSAQUILLO
2214291-CMPF,978101081924122,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2214421-CMMF,978101081244122,CANINO,MACHO,MEDIANO,false,LOS MARTIRES
2215311-CHMIF,991001001135122,CANINO,HEMBRA,MINIATURA,false,B. UNIDOS
2216001-FHMF,966000101006122,FELINO,HEMBRA,MEDIANO,false,ENGATIVA
2216950-CHPF,900250000596122,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2217291-CMPF,978101081927122,CANINO,MACHO,PEQUEÑO,false,B. UNIDOS
2217501-CMGT,966000101057122,CANINO,MACHO,GRANDE,true,R. URIBE
2218950-CHMIF,900250000598122,CANINO,HEMBRA,MINIATURA,false,USME
2219880-CHPF,991001000889122,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2220101-FHMF,966000101010222,FELINO,HEMBRA,MEDIANO,false,KENNEDY
2220291-CMPF,978101081920222,CANINO,MACHO,PEQUEÑO,false,SAN CRISTOBAL
2221731-CHMIF,941000021371222,CANINO,HEMBRA,MINIATURA,false,KENNEDY
2221840-CMPF,900250000481222,CANINO,MACHO,PEQUEÑO,false,BOSA
2222001-FHMF,966000101002222,FELINO,HEMBRA,MEDIANO,false,B. UNIDOS
2222081-FMPF,978101081802222,FELINO,MACHO,PEQUEÑO,false,P. ARANDA
2222291-CMPF,978101081922222,CANINO,MACHO,PEQUEÑO,false,USAQUEN
2223021-FMPF,941000021203222,FELINO,MACHO,PEQUEÑO,false,SUBA
2225311-CMGF,991001001135222,CANINO,MACHO,GRANDE,false,ENGATIVA
2225390-CMMIF,978101080935222,CANINO,MACHO,MINIATURA,false,KENNEDY
2226291-FMMF,978101081926222,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
2226311-CMGF,966000101136222,CANINO,MACHO,GRANDE,false,SAN CRISTOBAL
2226950-FHPF,900250000596222,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2227191-CHMF,978101081917222,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
2227291-CMMIF,978101081927222,CANINO,MACHO,MINIATURA,false,LOS MARTIRES
2227431-FMMF,978101081347222,FELINO,MACHO,MEDIANO,false,USME
2227501-FHPF,966000101057222,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2227950-FHPF,900250000597222,FELINO,HEMBRA,PEQUEÑO,false,USME
2227971-FHPF,978101081797222,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2228191-CMMF,978101081918222,CANINO,MACHO,MEDIANO,false,KENNEDY
2228950-CHGF,900250000598222,CANINO,HEMBRA,GRANDE,false,USME
2230291-CHMIF,978101081920322,CANINO,HEMBRA,MINIATURA,false,A. NARINO
2232001-CHGF,966000101002322,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
2233001-CMPF,966000101003322,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2233021-CHMF,941000021203322,CANINO,HEMBRA,MEDIANO,false,BOSA
2233601-FHMF,966000101063322,FELINO,HEMBRA,MEDIANO,false,USME
2234081-CMPF,978101081804322,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2234291-CMMIF,978101081924322,CANINO,MACHO,MINIATURA,false,BOSA
2235311-CHMF,991001001135322,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
2235421-CMMT,978101081245322,CANINO,MACHO,MEDIANO,true,C. BOLIVAR
2235901-FMGF,966000101095322,FELINO,MACHO,GRANDE,false,SUBA
2236001-CMMF,966000101006322,CANINO,MACHO,MEDIANO,false,SUBA
2236950-FHPF,900250000596322,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
2237431-FMPF,978101081347322,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
2237950-CHMF,900250000597322,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2239651-CMMGF,941000021569322,CANINO,MACHO,MUY GRANDE,false,P. ARANDA
2240291-CMMF,978101081920422,CANINO,MACHO,MEDIANO,false,P. ARANDA
2241840-CMMF,900250000481422,CANINO,MACHO,MEDIANO,false,B. UNIDOS
2242511-FHMF,978101081152422,FELINO,HEMBRA,MEDIANO,false,USME
2242840-FHMF,900250000482422,FELINO,HEMBRA,MEDIANO,false,ENGATIVA
2243021-CHMF,941000021203422,CANINO,HEMBRA,MEDIANO,false,SUBA
2243291-FMPF,978101081923422,FELINO,MACHO,PEQUEÑO,false,USME
2243311-CMPF,966000101133422,CANINO,MACHO,PEQUEÑO,false,USAQUEN
2243321-FHMF,991001001233422,FELINO,HEMBRA,MEDIANO,false,KENNEDY
2246291-CMPF,978101081926422,CANINO,MACHO,PEQUEÑO,false,FONTIBON
2246950-CMMF,900250000596422,CANINO,MACHO,MEDIANO,false,USME
2247291-CHMF,978101081927422,CANINO,HEMBRA,MEDIANO,false,USAQUEN
2247501-CMMF,966000101057422,CANINO,MACHO,MEDIANO,false,USME
2247950-FHMF,900250000597422,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2248191-CMPF,978101081918422,CANINO,MACHO,PEQUEÑO,false,TUNJUELITO
2248291-CHMF,978101081928422,CANINO,HEMBRA,MEDIANO,false,SUBA
2248311-FHPF,966000101138422,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2248950-FHGF,900250000598422,FELINO,HEMBRA,GRANDE,false,KENNEDY
2249311-CHMIF,966000101139422,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
2250291-CMMF,978101081920522,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2250511-CMMIF,978101081150522,CANINO,MACHO,MINIATURA,false,USME
2252840-CMMF,900250000482522,CANINO,MACHO,MEDIANO,false,KENNEDY
2252901-FMGF,966000101092522,FELINO,MACHO,GRANDE,false,SUBA
2253021-CMMF,941000021203522,CANINO,MACHO,MEDIANO,false,KENNEDY
2253601-CHPF,966000101063522,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
2255081-FHPF,978101081805522,FELINO,HEMBRA,PEQUEÑO,false,P. ARANDA
2255511-CHGF,978101081155522,CANINO,HEMBRA,GRANDE,false,ENGATIVA
2256950-CHGT,900250000596522,CANINO,HEMBRA,GRANDE,true,USME
2257431-CMPF,978101081347522,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
2257701-CMGT,978101081077522,CANINO,MACHO,GRANDE,true,SUBA
2258291-FMPF,978101081928522,FELINO,MACHO,PEQUEÑO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
2258311-CMMF,966000101138522,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2258754-CMMF,941000014578522,CANINO,MACHO,MEDIANO,false,USAQUEN
2258950-FMGF,900250000598522,FELINO,MACHO,GRANDE,false,USME
2260291-CMGF,978101081920622,CANINO,MACHO,GRANDE,false,B. UNIDOS
2262840-CHPF,900250000482622,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
2263021-CMGF,941000021203622,CANINO,MACHO,GRANDE,false,USME
2263511-CHMF,978101081153622,CANINO,HEMBRA,MEDIANO,false,USME
2264311-CMPF,966000101134622,CANINO,MACHO,PEQUEÑO,false,SAN CRISTOBAL
2265081-CMMF,978101081805622,CANINO,MACHO,MEDIANO,false,USME
2265511-CMMF,978101081155622,CANINO,MACHO,MEDIANO,false,TUNJUELITO
2266971-CMPF,978101081796622,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
2267291-CMPF,978101081927622,CANINO,MACHO,PEQUEÑO,false,KENNEDY
2267311-CMMIF,966000101137622,CANINO,MACHO,MINIATURA,false,SAN CRISTOBAL
2267501-FHPF,966000101057622,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2267950-CMMIF,900250000597622,CANINO,MACHO,MINIATURA,false,A. NARINO
2268291-CHMIF,978101081928622,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
2269311-CMMIF,966000101139622,CANINO,MACHO,MINIATURA,false,TEUSAQUILLO
2269501-FMMF,966000101059622,FELINO,MACHO,MEDIANO,false,TUNJUELITO
2272501-CHPF,978101081052722,CANINO,HEMBRA,PEQUEÑO,false,BOSA
2273021-CMMIF,941000021203722,CANINO,MACHO,MINIATURA,false,CHAPINERO
2273291-CHGF,978101081923722,CANINO,HEMBRA,GRANDE,false,ENGATIVA
2274291-CMPF,978101081924722,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2274421-FMMF,978101081244722,FELINO,MACHO,MEDIANO,false,KENNEDY
2274701-CMGF,978101081074722,CANINO,MACHO,GRANDE,false,ENGATIVA
2275311-CMPF,966000101135722,CANINO,MACHO,PEQUEÑO,false,BOSA
2276001-CHPF,966000101006722,CANINO,HEMBRA,PEQUEÑO,false,SAN CRISTOBAL
2276291-CMPF,978101081926722,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2276701-CHMIF,978101081076722,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
2276950-CMPF,900250000596722,CANINO,MACHO,PEQUEÑO,false,USME
2277291-CMMT,978101081927722,CANINO,MACHO,MEDIANO,true,C. BOLIVAR
2277501-CHMF,966000101057722,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2278291-CHGF,978101081928722,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
2278754-CMMF,941000014578722,CANINO,MACHO,MEDIANO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
2278950-FMPF,900250000598722,FELINO,MACHO,PEQUEÑO,false,SUBA
2279311-CMMF,966000101139722,CANINO,MACHO,MEDIANO,false,ENGATIVA
2280081-CHMF,978101081800822,CANINO,HEMBRA,MEDIANO,false,USME
2280731-CMMF,941000021370822,CANINO,MACHO,MEDIANO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
2280954-FHMF,941000014590822,FELINO,HEMBRA,MEDIANO,false,KENNEDY
2282840-FHGF,900250000482822,FELINO,HEMBRA,GRANDE,false,B. UNIDOS
2283021-CHMF,941000021203822,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
2285311-CHMF,966000101135822,CANINO,HEMBRA,MEDIANO,false,USME
2286001-CMGT,966000101006822,CANINO,MACHO,GRANDE,true,KENNEDY
2286291-CHMF,978101081926822,CANINO,HEMBRA,MEDIANO,false,SANTA FE
2287291-CMPF,978101081927822,CANINO,MACHO,PEQUEÑO,false,KENNEDY
2287401-FMPF,978101081047822,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
2287501-CMGT,966000101057822,CANINO,MACHO,GRANDE,true,KENNEDY
2287950-CHGT,900250000597822,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
2288001-FMMIF,966000101008822,FELINO,MACHO,MINIATURA,false,B. UNIDOS
2289950-FHPF,900250000599822,FELINO,HEMBRA,PEQUEÑO,false,USME
2292511-CMMF,978101081152922,CANINO,MACHO,MEDIANO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
2292840-CMMT,900250000482922,CANINO,MACHO,MEDIANO,true,BOSA
2293001-CHMF,966000101003922,CANINO,HEMBRA,MEDIANO,false,BOSA
2294000-CHMIF,999111000004922,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
2294291-CMMF,978101081924922,CANINO,MACHO,MEDIANO,false,BOSA
2294311-CMGF,966000101134922,CANINO,MACHO,GRANDE,false,SAN CRISTOBAL
2296001-FHMF,966000101006922,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2296950-CMGF,900250000596922,CANINO,MACHO,GRANDE,false,A. NARINO
2297431-CMGF,978101081347922,CANINO,MACHO,GRANDE,false,C. BOLIVAR
2297901-CMPF,966000101097922,CANINO,MACHO,PEQUEÑO,false,BOSA
2297950-FHMF,900250000597922,FELINO,HEMBRA,MEDIANO,false,BOSA
2298001-CMGT,966000101008922,CANINO,MACHO,GRANDE,true,SUBA
2298191-CHGT,978101081918922,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
2299191-CMMIF,978101081919922,CANINO,MACHO,MINIATURA,false,KENNEDY
2300291-CHMT,978101081920032,CANINO,HEMBRA,MEDIANO,true,C. BOLIVAR
2301081-CHPF,978101081801032,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2302001-CMMF,966000101002032,CANINO,MACHO,MEDIANO,false,KENNEDY
2302291-CHGT,978101081922032,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
2302511-CMMF,978101081152032,CANINO,MACHO,MEDIANO,false,A. NARINO
2303021-CMMF,941000021203032,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2303601-CMMF,966000101063032,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2304291-CHMF,978101081924032,CANINO,HEMBRA,MEDIANO,false,USME
2306291-CMPT,978101081926032,CANINO,MACHO,PEQUEÑO,true,C. BOLIVAR
2306971-FHMF,978101081796032,FELINO,HEMBRA,MEDIANO,false,SANTA FE
2307291-CHMT,978101081927032,CANINO,HEMBRA,MEDIANO,true,C. BOLIVAR
2307950-CHPF,900250000597032,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
2308221-CMPF,978101081228032,CANINO,MACHO,PEQUEÑO,false,KENNEDY
2308291-CHPT,978101081928032,CANINO,HEMBRA,PEQUEÑO,true,C. BOLIVAR
2308401-CHMF,978101081048032,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
2308950-FHPF,900250000598032,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
2309001-FMMF,966000101009032,FELINO,MACHO,MEDIANO,false,KENNEDY
2309651-CMMF,941000021569032,CANINO,MACHO,MEDIANO,false,KENNEDY
2309880-FMPF,991001000889032,FELINO,MACHO,PEQUEÑO,false,SUBA
2310101-CHPF,966000101010132,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2310291-FMMF,978101081920132,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
2311001-CHMF,966000101001132,CANINO,HEMBRA,MEDIANO,false,KENNEDY
2311731-FHPF,941000021371132,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
2312840-FHPF,900250000482132,FELINO,HEMBRA,PEQUEÑO,false,R. URIBE
2313001-FHMIF,966000101003132,FELINO,HEMBRA,MINIATURA,false,SAN CRISTOBAL
2313021-FHPF,941000021203132,FELINO,HEMBRA,PEQUEÑO,false,LA CANDELARIA
2313291-FMPF,978101081923132,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
2313601-FHMF,966000101063132,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
2314291-CHPF,978101081924132,CANINO,HEMBRA,PEQUEÑO,false,SUBA
2315311-CMMF,991001001135132,CANINO,MACHO,MEDIANO,false,BOSA
2316950-CHMIF,900250000596132,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
2317501-CMMF,966000101057132,CANINO,MACHO,MEDIANO,false,ENGATIVA
2318291-CMMF,978101081928132,CANINO,MACHO,MEDIANO,false,ENGATIVA
2318311-CMMF,966000101138132,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2318950-CHGT,900250000598132,CANINO,HEMBRA,GRANDE,true,USME
2319880-CHGF,991001000889132,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
2320291-CHMF,978101081920232,CANINO,HEMBRA,MEDIANO,false,KENNEDY
2321840-CMGF,900250000481232,CANINO,MACHO,GRANDE,false,SAN CRISTOBAL
2322511-CMMIF,978101081152232,CANINO,MACHO,MINIATURA,false,KENNEDY
2323021-CHMF,941000021203232,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
2323601-CHMF,966000101063232,CANINO,HEMBRA,MEDIANO,false,USME
2324291-CHPF,978101081924232,CANINO,HEMBRA,PEQUEÑO,false,FONTIBON
2325311-CMMF,991001001135232,CANINO,MACHO,MEDIANO,false,TEUSAQUILLO
2325311-FHPF,966000101135232,FELINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
2325390-CMGF,978101080935232,CANINO,MACHO,GRANDE,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
2327431-CHMF,978101081347232,CANINO,HEMBRA,MEDIANO,false,USME
2328191-CMMIF,978101081918232,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
2328221-CHPF,978101081228232,CANINO,HEMBRA,PEQUEÑO,false,CHAPINERO
2328311-CHGF,966000101138232,CANINO,HEMBRA,GRANDE,false,KENNEDY
2328950-CMMT,900250000598232,CANINO,MACHO,MEDIANO,true,USME
2330291-CHGT,978101081920332,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
2330511-CHMF,978101081150332,CANINO,HEMBRA,MEDIANO,false,USME
2330901-CMGF,966000101090332,CANINO,MACHO,GRANDE,false,BOSA
2332001-CMGF,966000101002332,CANINO,MACHO,GRANDE,false,USME
2333021-CHMIF,941000021203332,CANINO,HEMBRA,MINIATURA,false,BOSA
2333291-CMPF,978101081923332,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
2333311-FMPF,966000101133332,FELINO,MACHO,PEQUEÑO,false,A. NARINO
2333601-FHMF,966000101063332,FELINO,HEMBRA,MEDIANO,false,SUBA
2335311-CMMF,991001001135332,CANINO,MACHO,MEDIANO,false,ENGATIVA
2336291-FMMF,978101081926332,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
2336950-FMPF,900250000596332,FELINO,MACHO,PEQUEÑO,false,KENNEDY
2337191-CMGF,978101081917332,CANINO,MACHO,GRANDE,false,KENNEDY
2337291-CMPF,978101081927332,CANINO,MACHO,PEQUEÑO,false,SANTA FE
2337501-CMPF,966000101057332,CANINO,MACHO,PEQUEÑO,false,KENNEDY
2337950-CMMF,900250000597332,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
2338291-FHPF,978101081928332,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
2339042-CMMF,981100002409332,CANINO,MACHO,MEDIANO,false,ENGATIVA
2339121-CMMF,900164001219332,CANINO,MACHO,MEDIANO,false,SUBA
2340291-FMPF,978101081920432,FELINO,MACHO,PEQUEÑO,false,CHAPINERO
2341001-CHPF,966000101001432,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
2341101-CMMF,966000101011432,CANINO,MACHO,MEDIANO,false,KENNEDY
2341840-FMPF,900250000481432,FELINO,MACHO,PEQUEÑO,false,ENGATIVA
2342291-CHGF,978101081922432,CANINO,HEMBRA,GRANDE,false,ENGATIVA
2342401-CHGF,966000101042432,CANINO,HEMBRA,GRANDE,false,KENNEDY
